merchant_id,merchant_name,medium,purchase_date,category,status,description
$2a$04$Zn6vTdI6Y692nysCvZ/D7.zd65rJSD7b9D3s1FvuKurzf8KjOkGzG,Podcat,rewards,09-12-2023,food,pending,Ronstring
$2a$04$g7aat/7Eu2s.v4v.0B98Jucx55MXnmH3z3AWVKXPg/6Cokg3yJ5ci,Brainverse,balance,04-10-2023,food,pending,Flowdesk
$2a$04$t/qOEl7RPiuYw5sF7UXwI.WDMS.eLAb0fMjlw4AnJEgzHDfXLtWby,Kanoodle,balance,15-02-2024,entertainment,pending,Cookley
$2a$04$0AJKh6Rgpm8wbDvbN41qNehs/0tCC26wgWXfxYRasUnLv6fkQOSke,Voolith,balance,30-12-2023,entertainment,pending,Toughjoyfax
$2a$04$2x8s/jh0cHv92wXc.PmP8u0QiPkTFp/S7fY73Ddx1YZZ9ROzXGKjy,Devpoint,balance,05-10-2023,entertainment,pending,Span
$2a$04$uvKZUTwQID.J9Pcouywhaer/ab2/.m7scKjILHi7ufJlZSovs/w9G,Thoughtstorm,balance,23-11-2023,shopping,pending,Stim
$2a$04$IoLt93U3/Ztz1z9Yf6OgTO9z12wB9F6.EgY.TsFt1R74DrFqZrYRu,Kamba,balance,24-01-2024,shopping,pending,Fix San
$2a$04$EqPOD3Ny0kkpDG8NjOZMH.t9I2D1mxQ27794WsMmAPkVgztujzywm,Kazu,rewards,28-04-2023,food,pending,Flowdesk
$2a$04$AARY2zbEcN.MEStt.4dmJ.xKXQzvcN5Xj4Ljbkz8KUVpi5IBPNaX6,Browsedrive,balance,29-11-2023,food,pending,Bamity
$2a$04$FFhSoxXA/T/0E887aRNXaOverZwyc20jIz5iMXqeEWiJx6dsw6GS2,Agivu,balance,14-01-2024,food,pending,Fintone
$2a$04$R3vGoLecBhCCLe6sP1l80OABKvpiYq/AAW5UCsR/w28ayZsbDDXDS,Gigazoom,balance,29-03-2024,food,pending,Stronghold
$2a$04$0DqryU30gud3MF.feQ8mged9u5x9EDzIbdf0g7o2eV1cCXZ9Nl0mW,Tagopia,balance,25-03-2024,entertainment,pending,Toughjoyfax
$2a$04$CI1RUg1ovaJNeAR9hi5KYeKV2ok3KaX87qDRvpLiTzdwjqgPWSaKa,Chatterbridge,balance,06-07-2023,food,pending,Hatity
$2a$04$aTa1rBj902hRMZIo/UdKaO4EgRnNSWBsBHYe6gEkq7WrFVFKDd2aa,JumpXS,rewards,26-08-2023,healthcare,pending,Alpha
$2a$04$EnCd7yr/a5Z51.0.B6GmiuKcU6Kdl4YSR9AAFSdvie/ANVBFkiCIu,Zoomdog,balance,31-05-2023,food,pending,Prodder
$2a$04$Thjt9/EU5c5SJmAXP0F6JeM4NtzBZZJd0UonKhG2X/DiGULYaDw/O,Browsecat,balance,04-09-2023,food,pending,Holdlamis
$2a$04$P/thGx4UD6m9FYmI3y/gYO6cQaLoL32JL3sjY79crNhYtN9z6ge0u,Jazzy,balance,17-09-2023,food,pending,Trippledex
$2a$04$2b5v49EOPUODCG1Ia9njg.CPb9s/niKwoLDB11sJjH87lGZGz7Og6,Babbleblab,balance,24-02-2024,food,pending,Sonair
$2a$04$mPGyKjjSzDP1MhBPRKyRkORLKW0Id6ZBB8UPZoFtza8nxvow8364W,Oyoloo,balance,05-11-2023,shopping,pending,Temp
$2a$04$HMOeTqxB/L5XIO8prNc2/.FiQHpZseLdxIumPdPoufrkVY20BPmbe,Tambee,balance,01-01-2024,shopping,pending,Konklux
$2a$04$/Hc7bHEiauBc5ZfGIFZhCuLsa9W9n6H06FUNHZjnhqEwsA8MwIIdu,Topdrive,balance,19-12-2023,entertainment,pending,Home Ing
$2a$04$mQeSjKTgypn5BhPnA0RxQOkMCv8ANlzMA/0iek8boB0n6kUf6Pb5m,Minyx,balance,24-06-2023,shopping,pending,Vagram
$2a$04$IiNI0ucy/ebvbyPt8WQRPuGj/UjafVE7/CZso9EKTKk5EPdiHvWp2,Zoozzy,balance,13-01-2024,food,cancelled,Tin
$2a$04$XMPgOLlMV3n9HdBePwhD0O8Zn//FhhKtWYIjYO3VKOJJofJ/R.u/i,Oyoba,balance,04-01-2024,entertainment,pending,Fixflex
$2a$04$LxncBFUe6Jyo.ckcPTC5L.UKZ1E54WXAx7C8QCrHeS8FDPapFFcZ.,Riffpedia,balance,06-05-2023,entertainment,pending,Asoka
$2a$04$bwLIPTxgV.KEWT6xs41SY.vd152n3X/opyFW3t7iVm3gxOaDy3tBi,Browseblab,balance,05-06-2023,food,pending,Stim
